Wavelength,Average Ring Flux (MJy/sr)
2.714899224254392,6654.128082155716
2.719899224142633,6553.176042774855
2.7248992240308745,6236.241943696575
2.7298992239191158,5869.698606934602
2.734899223807357,5412.8269771876085
2.7398992236955984,4864.1592336822605
2.7448992235838396,4287.006009204424
2.749899223472081,3748.2154270221768
2.7548992233603222,3225.179260450125
2.7598992232485635,2831.5953018074492
2.764899223136805,2481.769015208599
2.769899223025046,2142.395692043649
2.7748992229132874,1902.8024083268324
2.7798992228015287,1673.4274737526323
2.78489922268977,1462.5046478960137
2.7898992225780113,1312.9907267317833
2.7948992224662526,1163.135171897134
2.799899222354494,1036.5284693762915
2.804899222242735,942.7344698779872
2.8098992221309764,852.9609214559629
2.8148992220192177,782.1477155883537
2.819899221907459,726.2098564598531
2.8248992217957003,670.8292612975623
2.8298992216839416,631.5317248001768
2.834899221572183,597.3883030868382
2.839899221460424,566.1453134654669
2.8448992213486655,544.2635434422225
2.8498992212369068,524.4987845375275
2.854899221125148,506.6852503130073
2.8598992210133893,493.90821753237867
2.8648992209016306,484.69030852122006
2.869899220789872,479.0511397800076
2.874899220678113,478.07055886736924
2.8798992205663545,481.72378359939665
2.884899220454596,491.3880145764299
2.889899220342837,504.43539965451953
2.8948992202310784,527.2976320717192
2.8998992201193197,556.0670503526401
2.904899220007561,597.3219009039474
2.9098992198958022,645.1718092112519
2.9148992197840435,695.316055942208
2.919899219672285,757.0533779580404
2.924899219560526,815.6014429639437
2.9298992194487674,877.0274996323044
2.9348992193370087,942.8916815042779
2.93989921922525,1003.6142978334077
2.9448992191134913,1064.3898470782285
2.9498992190017326,1120.7108260713837
2.954899218889974,1176.5977827914617
2.959899218778215,1233.6413457748029
2.9648992186664564,1272.2382167176138
2.9698992185546977,1307.3838051317682
2.974899218442939,1334.2305543400314
2.9798992183311803,1353.4838767160234
2.9848992182194216,1368.448934716832
2.989899218107663,1380.319118310195
2.994899217995904,1390.8452977135032
2.9998992178841455,1407.817436067005
3.0048992177723868,1432.3792098978217
3.009899217660628,1469.7148037712946
3.0148992175488694,1519.2771968303423
3.0198992174371107,1582.1347309119826
3.024899217325352,1668.6488543533897
3.0298992172135932,1761.595630589131
3.0348992171018345,1873.409851015546
3.039899216990076,2003.0962244789075
3.044899216878317,2145.6519200311836
3.0498992167665584,2320.3764146738513
3.0548992166547997,2516.380307728527
3.059899216543041,2730.839680400159
3.0648992164312823,3005.4720567059617
3.0698992163195236,3274.384675217522
3.074899216207765,3616.9033075713755
3.079899216096006,3984.63048830013
3.0848992159842474,4356.153370359521
3.0898992158724887,4746.5543207895635
3.09489921576073,5050.520264941074
3.0998992156489713,5255.309443139671
3.1048992155372126,5322.116217551334
3.109899215425454,5235.130544828943
3.114899215313695,5010.638295004274
3.1198992152019365,4709.716469615248
3.1248992150901778,4366.55445461719
3.129899214978419,4033.892503381653
3.1348992148666603,3751.472342065653
3.1398992147549016,3502.31055281806
3.144899214643143,3310.30278557221
3.149899214531384,3163.2306971436483
3.1548992144196255,3048.5416692323893
3.159899214307867,2974.625969461656
3.164899214196108,2924.5385837861495
3.1698992140843494,2902.930486722867
3.1748992139725907,2905.2592055587393
3.179899213860832,2926.546549253429
3.1848992137490733,2961.531640856586
3.1898992136373145,3009.213974201993
3.194899213525556,3054.367393066052
3.199899213413797,3090.3686011665973
3.2048992133020384,3116.6122589365013
3.2098992131902797,3135.551128314769
3.214899213078521,3140.420447422327
3.2198992129667623,3134.7258993097585
3.2248992128550036,3126.098936930047
3.229899212743245,3123.6540152601187
3.234899212631486,3133.5155365475457
3.2398992125197275,3171.6744175417816
3.2448992124079687,3241.1730154663924
3.24989921229621,3340.5907746159205
3.2548992121844513,3471.8194990427714
3.2598992120726926,3627.1666774586674
3.264899211960934,3807.9095443341007
3.269899211849175,3992.717088701287
3.2748992117374165,4190.888617579232
3.279899211625658,4391.140520290344
3.284899211513899,4586.113384180888
3.2898992114021404,4799.200516194969
3.2948992112903817,5003.728063380383
3.299899211178623,5231.650810748352
3.3048992110668642,5448.6060468776495
3.3098992109551055,5654.398961791335
3.314899210843347,5858.320055204278
3.319899210731588,6047.404054804201
3.3248992106198294,6254.223114357115
3.3298992105080707,6452.82335375645
3.334899210396312,6648.902269044637
3.3398992102845533,6835.330607674145
3.3448992101727946,6999.568682446096
3.349899210061036,7169.1533672344585
3.354899209949277,7325.275396023039
3.3598992098375184,7498.104274730795
3.3648992097257597,7658.877851131738
3.369899209614001,7814.995344062526
3.3748992095022423,7981.741981136377
3.3798992093904836,8148.094077305149
3.384899209278725,8332.509819720752
3.389899209166966,8493.660768923146
3.3948992090552075,8657.09333571509
3.3998992089434488,8816.321118907515
3.40489920883169,8976.263644411623
3.4098992087199314,9135.68488044187
3.4148992086081726,9277.669544874807
3.419899208496414,9434.185997931654
3.4248992083846552,9578.290847374483
3.4298992082728965,9741.524052192124
3.434899208161138,9884.706701514733
3.439899208049379,10038.498992127488
3.4448992079376204,10196.01650272504
3.4498992078258617,10347.694614990402
3.454899207714103,10484.996906229648
3.4598992076023443,10579.559651751713
3.4648992074905856,10666.11520713636
3.469899207378827,10734.800018031261
3.474899207267068,10830.583959634505
3.4798992071553094,10918.033540696222
3.4848992070435507,11006.576676261047
3.489899206931792,11087.607211391585
3.4948992068200333,11143.872991898354
3.4998992067082746,11187.693332722112
3.504899206596516,11238.33990532139
3.509899206484757,11298.773190021804
3.5148992063729985,11340.42981949334
3.5198992062612398,11384.394093774981
3.524899206149481,11442.077971642957
3.5298992060377223,11481.874665544678
3.5348992059259636,11505.981229463283
3.539899205814205,11501.832639391869
3.544899205702446,11470.465830405788
3.5498992055906875,11449.65315319631
3.554899205478929,11426.746259411899
3.55989920536717,11419.860473410035
3.5648992052554114,11428.190476945001
3.5698992051436527,11410.16438664302
3.574899205031894,11378.236594660651
3.5798992049201352,11325.874161773125
3.5848992048083765,11272.848004593021
3.589899204696618,11224.387676902381
3.594899204584859,11173.456780635248
3.5998992044731004,11119.273250769604
3.6048992043613417,11063.00763552845
3.609899204249583,10993.640716391255
3.6148992041378243,10905.719431310372
3.6198992040260656,10811.481132977668
3.624899203914307,10711.985599458405
3.629899203802548,10592.345874078479
3.6348992036907894,10486.18549007101
3.6398992035790307,10371.131421366
3.644899203467272,10258.994188799004
3.6498992033555133,10133.016055888702
3.6548992032437546,9997.620504799062
3.659899203131996,9882.885344439059
3.664899203020237,9751.75267579289
3.6698992029084785,9604.864067285884
3.6748992027967198,9451.244242840281
3.679899202684961,9309.203980131168
3.6848992025732024,9171.019049083317
3.6898992024614437,9043.678949772697
3.694899202349685,8911.319031382363
3.6998992022379262,8774.944106792089
3.7048992021261675,8631.36760512156
3.709899202014409,8475.64743787483
3.71489920190265,8330.273494152454
3.7198992017908914,8192.047422190575
3.7248992016791327,8044.358233414741
3.729899201567374,7900.089653068342
3.7348992014556153,7745.622014778797
3.7398992013438566,7596.720915296202
3.744899201232098,7444.3694972213925
3.749899201120339,7336.246487523963
3.7548992010085804,7229.127760523169
3.7598992008968217,7125.581291003145
3.764899200785063,7004.7115616022875
3.7698992006733043,6885.946587538278
3.7748992005615456,6759.517050179962
3.779899200449787,6643.474924568197
3.784899200338028,6521.419224190166
3.7898992002262695,6417.27526557764
3.7948992001145108,6312.784919329356
3.799899200002752,6202.158906609412
3.8048991998909933,6109.648209456223
3.8098991997792346,6016.911031600543
3.814899199667476,5900.089552540897
3.819899199555717,5783.872792849663
3.8248991994439585,5683.0849847770405
3.8298991993322,5584.830008808461
3.834899199220441,5490.636382005998
3.8398991991086824,5392.583610861956
3.8448991989969237,5301.658861158216
3.849899198885165,5211.097446737663
3.8548991987734063,5114.050165662393
3.8598991986616475,5015.0234795588785
3.864899198549889,4909.155409401532
3.86989919843813,4802.50853457641
3.8748991983263714,4724.29099105754
3.8798991982146127,4660.560688392034
3.884899198102854,4594.9462809395445
3.8898991979910953,4521.530311445465
3.8948991978793366,4467.181714048818
3.899899197767578,4403.87091880821
3.904899197655819,4337.403533319573
3.9098991975440605,4284.433873537978
3.9148991974323017,4238.625528599545
3.919899197320543,4191.10276329349
3.9248991972087843,4145.723560999747
3.9298991970970256,4095.4010625511473
3.934899196985267,4041.42615947959
3.939899196873508,3983.577794892588
3.9448991967617495,3928.4730814291133
3.949899196649991,3875.0184631784696
3.954899196538232,3820.7990659859142
3.9598991964264734,3770.114117187033
3.9648991963147147,3720.2501704579763
3.969899196202956,3657.9804507238277
3.9748991960911972,3606.2363715100983
3.9798991959794385,3542.090032411639
3.98489919586768,3492.360478965458
3.989899195755921,3444.5637706647526
3.9948991956441624,3404.834797572175
3.9998991955324037,3372.1121219337324
4.004899195420645,3349.4301048376688
4.009899195308886,3314.3290636644283
4.014899195197128,3289.5381087594624
4.019899195085369,3257.9691485008275
4.02489919497361,3227.343366212842
4.029899194861851,3195.653696782073
4.034899194750093,3168.7296231184077
4.039899194638334,3132.6411831212363
4.044899194526575,3083.437931108167
4.049899194414817,3037.0769464498003
4.054899194303058,2994.94985206926
4.059899194191299,2971.227915446973
4.0648991940795405,2955.444036785421
4.069899193967782,2943.5470700190635
4.074899193856023,2926.0658545903134
4.079899193744264,2903.0682235365603
4.084899193632506,2877.0280226162868
4.089899193520747,2850.34707811469
4.094899193408988,2821.721646162937
4.0998991932972295,2796.697785034651
4.104899193185471,2764.414700726321
4.109899193073712,2729.4921247578477
4.114899192961953,2689.457838648137
4.119899192850195,2651.25995402297
4.124899192738436,2607.7215461861365
4.129899192626677,2558.2203308418666
4.1348991925149186,2512.6892160479947
4.13989919240316,2475.0032087363684
4.144899192291401,2443.999633418923
4.149899192179642,2430.6613573039253
4.154899192067884,2419.392537092724
4.159899191956125,2409.388602854782
4.164899191844366,2395.6621658478134
4.169899191732608,2381.8548985057982
4.174899191620849,2364.700976102307
4.17989919150909,2346.7080797576996
4.1848991913973315,2314.666357060665
4.189899191285573,2266.2680455844697
4.194899191173814,2232.6212194680647
4.199899191062055,2197.898659377719
4.204899190950297,2165.59788114779
4.209899190838538,2140.9656674569787
4.214899190726779,2122.116680638912
4.2198991906150205,2098.2359374981775
4.224899190503262,2076.6163253150835
4.229899190391503,2052.1962433376893
4.234899190279744,2030.1140608604396
4.239899190167986,2006.7207083846088
4.244899190056227,1978.7697123191106
4.249899189944468,1952.3207417254878
4.2548991898327095,1928.5359013200923
4.259899189720951,1903.780827469708
4.264899189609192,1885.7017324558853
4.269899189497433,1862.9265568494998
4.274899189385675,1833.1568066541593
4.279899189273916,1812.552215563306
4.284899189162157,1787.2371670178024
4.289899189050399,1760.5103470113645
4.29489918893864,1728.3251213931
4.299899188826881,1693.9869127127888
4.3048991887151224,1671.9578302958068
4.309899188603364,1655.0893685907618
4.314899188491605,1643.2839602465212
4.319899188379846,1624.8796879430763
4.324899188268088,1607.5760181598212
4.329899188156329,1591.3479378240024
4.33489918804457,1573.7450664526443
4.3398991879328115,1553.2806137823893
4.344899187821053,1533.7038164604223
4.349899187709294,1510.6053419683337
4.354899187597535,1480.9055579744977
4.359899187485777,1458.621968683014
4.364899187374018,1445.181412757831
4.369899187262259,1436.7712914929211
4.3748991871505005,1427.9928052490243
4.379899187038742,1420.766927523364
4.384899186926983,1415.345777751667
4.389899186815224,1410.1095352457933
4.394899186703466,1403.6206424433055
4.399899186591707,1395.4411862603872
4.404899186479948,1385.9374086076753
4.40989918636819,1374.6775847307028
4.414899186256431,1365.7789040050932
4.419899186144672,1365.557340468541
4.424899186032913,1368.8394796463417
4.429899185921155,1373.669653755632
4.434899185809396,1372.465260480406
4.439899185697637,1373.0593630342155
4.444899185585879,1372.2329308166854
4.44989918547412,1369.3251077929074
4.454899185362361,1368.4999707326033
4.4598991852506025,1365.2259334109747
4.464899185138844,1359.0138404416318
4.469899185027085,1354.501604465042
4.474899184915326,1354.5179621039883
4.479899184803568,1359.857159787992
4.484899184691809,1367.9996885679418
4.48989918458005,1371.882992200679
4.4948991844682915,1371.470077188797
4.499899184356533,1377.0165527575903
4.504899184244774,1380.6189297673698
4.509899184133015,1384.0918669897421
4.514899184021257,1392.905219943167
4.519899183909498,1397.1153265443875
4.524899183797739,1397.8705596220623
4.5298991836859805,1401.5576603415232
4.534899183574222,1407.1758031683755
4.539899183462463,1418.9712439586262
4.544899183350704,1435.7371800781425
4.549899183238946,1444.967021696257
4.554899183127187,1453.0142944646589
4.559899183015428,1462.661187698758
4.56489918290367,1465.4866124027067
4.569899182791911,1478.020201232822
4.574899182680152,1487.6048762741223
4.5798991825683935,1497.5231184860888
4.584899182456635,1505.8443848382499
4.589899182344876,1512.443722914887
4.594899182233117,1521.364950950095
4.599899182121359,1532.9826926573453
4.6048991820096,1546.254884038024
4.609899181897841,1559.6660776024792
4.6148991817860825,1574.7921770760238
4.619899181674324,1589.0417115127827
4.624899181562565,1597.9650268103326
4.629899181450806,1615.1171715701403
4.634899181339048,1632.7265034524683
4.639899181227289,1647.624475089529
4.64489918111553,1658.0007519015837
4.6498991810037715,1670.7548894983179
4.654899180892013,1675.521236703234
4.659899180780254,1688.850246534467
4.664899180668495,1709.684737139231
4.669899180556737,1731.6836952630558
4.674899180444978,1754.9902556835348
4.679899180333219,1774.6732405122366
4.684899180221461,1790.104542008231
4.689899180109702,1810.054004151414
4.694899179997943,1823.1009646226878
4.699899179886184,1831.220390456936
4.704899179774426,1842.5246840279067
4.709899179662667,1857.0455131399071
4.714899179550908,1868.3329806867123
4.71989917943915,1879.4676499586908
4.724899179327391,1894.479149812258
4.729899179215632,1911.5251187997026
4.7348991791038735,1924.7732082080056
4.739899178992115,1942.2179431016598
4.744899178880356,1956.9615625942834
4.749899178768597,1973.9218138765805
4.754899178656839,1988.2335753551984
4.75989917854508,1999.4105345273522
4.764899178433321,2012.3383608247975
4.7698991783215625,2019.0189143722057
4.774899178209804,2032.176298974003
4.779899178098045,2052.672138564237
4.784899177986286,2065.39131396595
4.789899177874528,2079.5836958296636
4.794899177762769,2093.0132637203196
4.79989917765101,2107.7059517620914
4.8048991775392516,2115.2093089947775
4.809899177427493,2128.104593466353
4.814899177315734,2142.349652375677
4.819899177203975,2153.701107965425
4.824899177092217,2169.2383748197863
4.829899176980458,2182.947902225816
4.834899176868699,2190.9219255868925
4.839899176756941,2200.641103837033
4.844899176645182,2212.987142062616
4.849899176533423,2235.7231069235254
4.8548991764216645,2246.2703018131365
4.859899176309906,2242.2730671676513
4.864899176198147,2245.7138819057986
4.869899176086388,2255.87345826315
4.87489917597463,2267.297456170179
4.879899175862871,2274.6665535684315
4.884899175751112,2276.7340187172877
4.8898991756393535,2286.6316951308986
4.894899175527595,2300.6515864474213
4.899899175415836,2305.2164396183525
4.904899175304077,2313.2745829859227
4.909899175192319,2316.116733988903
4.91489917508056,2322.057579645374
4.919899174968801,2326.8342774506186
4.9248991748570425,2332.8674042265984
4.929899174745284,2340.6934944399295
4.934899174633525,2350.777523485365
4.939899174521766,2359.160483222099
4.944899174410008,2358.2146502311452
4.949899174298249,2360.4012409082693
4.95489917418649,2361.828758995597
4.959899174074732,2358.84534704027
4.964899173962973,2354.0319123068607
4.969899173851214,2361.73559900266
4.9748991737394554,2366.3910358600137
4.979899173627697,2369.198953991165
4.984899173515938,2358.7239706856985
4.989899173404179,2350.4940405037687
4.994899173292421,2352.159450532699
4.999899173180662,2355.134540162895
5.004899173068903,2357.0838163578837
5.0098991729571445,2333.455998533985
5.014899172845386,2316.1244850970015
5.019899172733627,2306.9479781873
5.024899172621868,2305.740646350901
5.02989917251011,2301.841704336492
5.034899172398351,2295.9953299567164
5.039899172286592,2292.2737663162106
5.0448991721748335,2282.053591908364
5.049899172063075,2274.8720545901847
5.054899171951316,2260.447639452321
5.059899171839557,2243.537691874173
5.064899171727799,2230.5889017689024
5.06989917161604,2214.1716350180054
5.074899171504281,2199.648546931023
5.079899171392523,2184.934172392006
5.084899171280764,2178.6901359233416
5.089899171169005,2172.0848824430036
5.094899171057246,2164.7444979102793
5.099899170945488,2167.1920588172993
5.104899170833729,2145.9850127239474
5.10989917072197,2123.8279647851923
5.114899170610212,2103.732369513132
5.119899170498453,2085.659687200694
5.124899170386694,2075.4191595292014
5.1298991702749355,2065.720324732958
5.134899170163177,2043.9784075835676
5.139899170051418,2024.7237917506015
5.144899169939659,2008.9640746079406
5.149899169827901,1991.200060115938
5.154899169716142,1976.09124109282
5.159899169604383,1959.949163861267
5.1648991694926245,1949.0143242792522
5.169899169380866,1933.310067643864
5.174899169269107,1924.3827962695145
5.179899169157348,1906.9135145280325
5.18489916904559,1889.696247262638
5.189899168933831,1865.2378852106797
5.194899168822072,1840.6469111608499
5.1998991687103135,1821.8939676958157
5.204899168598555,1798.1023429429467
5.209899168486796,1788.1602794052649
5.214899168375037,1796.3227988391404
5.219899168263279,1786.8581486117293
5.22489916815152,1768.4763230341987
5.229899168039761,1750.9873928125305
5.234899167928003,1737.1041745088837
5.239899167816244,1722.5215691165988
5.244899167704485,1709.2541107274421
5.2498991675927265,1692.3617155774086
5.254899167480968,1687.9170616794322
5.259899167369209,1688.1268744362458
5.26489916725745,1680.4866317073622
5.269899167145692,1678.5005695023
5.274899167033933,1675.9579536440183
5.279899166922174,1669.819859713363
5.2848991668104155,1677.6253788305783
5.289899166698657,1686.1615116162402
5.294899166586898,1673.3797213232658
